iter	Passed	Remaining
16737	371365	72373
16738	371387	72351
16739	371410	72329
16740	371433	72307
16741	371456	72285
16742	371478	72263
16743	371500	72241
16744	371523	72219
16745	371547	72197
16746	371570	72175
16747	371591	72152
16748	371613	72130
16749	371634	72108
16750	371657	72086
16751	371680	72064
16752	371702	72041
16753	371726	72020
16754	371749	71998
16755	371773	71976
16756	371795	71954
16757	371817	71931
16758	371839	71909
16759	371861	71887
16760	371882	71864
16761	371903	71842
16762	371927	71820
16763	371950	71798
16764	371972	71776
16765	371995	71754
16766	372017	71732
16767	372038	71709
16768	372062	71687
16769	372084	71665
16770	372107	71643
16771	372128	71621
16772	372151	71599
16773	372174	71577
16774	372197	71555
16775	372219	71532
16776	372241	71510
16777	372262	71488
16778	372285	71466
16779	372307	71443
16780	372329	71421
16781	372350	71399
16782	372372	71377
16783	372394	71354
16784	372417	71332
16785	372438	71310
16786	372462	71288
16787	372484	71266
16788	372505	71243
16789	372527	71221
16790	372550	71199
16791	372572	71177
16792	372595	71155
16793	372617	71133
16794	372639	71110
16795	372662	71088
16796	372684	71066
16797	372705	71044
16798	372727	71022
16799	372750	71000
16800	372771	70977
16801	372793	70955
16802	372815	70933
16803	372837	70911
16804	372861	70889
16805	372884	70867
16806	372907	70845
16807	372929	70822
16808	372953	70800
16809	372975	70778
16810	372997	70756
16811	373019	70734
16812	373041	70712
16813	373062	70689
16814	373084	70667
16815	373107	70645
16816	373129	70623
16817	373151	70600
16818	373173	70578
16819	373196	70556
16820	373218	70534
16821	373240	70512
16822	373262	70490
16823	373284	70467
16824	373305	70445
16825	373325	70422
16826	373347	70400
16827	373370	70378
16828	373392	70356
16829	373414	70334
16830	373436	70311
16831	373459	70289
16832	373480	70267
16833	373500	70244
16834	373522	70222
16835	373544	70200
16836	373564	70177
16837	373587	70155
16838	373610	70133
16839	373633	70111
16840	373655	70089
16841	373677	70067
16842	373700	70045
16843	373722	70023
16844	373745	70000
16845	373766	69978
16846	373788	69956
16847	373811	69934
16848	373834	69912
16849	373856	69890
16850	373877	69867
16851	373899	69845
16852	373921	69823
16853	373943	69800
16854	373966	69778
16855	373988	69756
16856	374011	69734
16857	374034	69712
16858	374057	69690
16859	374081	69668
16860	374103	69646
16861	374127	69624
16862	374148	69602
16863	374171	69580
16864	374191	69557
16865	374213	69535
16866	374235	69513
16867	374258	69491
16868	374281	69469
16869	374304	69447
16870	374326	69424
16871	374349	69402
16872	374370	69380
16873	374393	69358
16874	374415	69336
16875	374437	69313
16876	374459	69291
16877	374481	69269
16878	374503	69247
16879	374526	69225
16880	374547	69202
16881	374569	69180
16882	374592	69158
16883	374613	69136
16884	374634	69113
16885	374657	69091
16886	374679	69069
16887	374702	69047
16888	374724	69025
16889	374746	69003
16890	374768	68980
16891	374789	68958
16892	374813	68936
16893	374838	68914
16894	374859	68892
16895	374880	68870
16896	374903	68848
16897	374926	68825
16898	374947	68803
16899	374969	68781
16900	374991	68759
16901	375014	68737
16902	375037	68715
16903	375058	68692
16904	375080	68670
16905	375104	68648
16906	375125	68626
16907	375147	68603
16908	375169	68581
16909	375193	68559
16910	375216	68537
16911	375239	68515
16912	375262	68493
16913	375286	68471
16914	375309	68449
16915	375331	68427
16916	375355	68405
16917	375377	68383
16918	375400	68361
16919	375423	68339
16920	375446	68317
16921	375470	68295
16922	375492	68273
16923	375516	68251
16924	375538	68229
16925	375561	68207
16926	375583	68185
16927	375606	68163
16928	375629	68141
16929	375654	68119
16930	375676	68097
16931	375700	68075
16932	375722	68052
16933	375746	68031
16934	375768	68008
16935	375791	67986
16936	375814	67964
16937	375838	67942
16938	375861	67920
16939	375884	67898
16940	375907	67876
16941	375930	67854
16942	375952	67832
16943	375975	67810
16944	375998	67788
16945	376020	67766
16946	376044	67744
16947	376068	67722
16948	376090	67700
16949	376113	67678
16950	376135	67656
16951	376158	67633
16952	376180	67611
16953	376202	67589
16954	376224	67567
16955	376248	67545
16956	376272	67523
16957	376294	67501
16958	376317	67479
16959	376340	67457
16960	376363	67435
16961	376385	67412
16962	376408	67390
16963	376429	67368
16964	376451	67346
16965	376474	67324
16966	376496	67302
16967	376519	67280
16968	376541	67257
16969	376563	67235
16970	376587	67213
16971	376610	67191
16972	376632	67169
16973	376653	67147
16974	376675	67124
16975	376698	67102
16976	376721	67080
16977	376743	67058
16978	376765	67036
16979	376787	67013
16980	376808	66991
16981	376832	66969
16982	376855	66947
16983	376878	66925
16984	376899	66903
16985	376921	66881
16986	376944	66858
16987	376967	66836
16988	376990	66814
16989	377012	66792
16990	377033	66770
16991	377055	66748
16992	377078	66725
16993	377100	66703
16994	377122	66681
16995	377144	66659
16996	377167	66637
16997	377190	66615
16998	377212	66592
16999	377234	66570
17000	377256	66548
17001	377279	66526
17002	377302	66504
17003	377324	66482
17004	377347	66460
17005	377369	66438
17006	377391	66415
17007	377413	66393
17008	377436	66371
17009	377458	66349
17010	377480	66327
17011	377501	66304
17012	377524	66282
17013	377545	66260
17014	377568	66238
17015	377591	66216
17016	377613	66193
17017	377636	66171
17018	377659	66149
17019	377681	66127
17020	377703	66105
17021	377725	66083
17022	377747	66060
17023	377770	66038
17024	377792	66016
17025	377815	65994
17026	377837	65972
17027	377858	65949
17028	377881	65927
17029	377903	65905
17030	377926	65883
17031	377948	65861
17032	377972	65839
17033	377994	65817
17034	378016	65795
17035	378038	65772
17036	378060	65750
17037	378082	65728
17038	378104	65706
17039	378126	65684
17040	378149	65661
17041	378174	65640
17042	378198	65618
17043	378222	65596
17044	378246	65574
17045	378268	65552
17046	378290	65530
17047	378311	65507
17048	378333	65485
17049	378357	65463
17050	378381	65441
17051	378403	65419
17052	378425	65397
17053	378449	65375
17054	378472	65353
17055	378494	65331
17056	378518	65309
17057	378540	65287
17058	378563	65264
17059	378584	65242
17060	378607	65220
17061	378630	65198
17062	378653	65176
17063	378676	65154
17064	378698	65132
17065	378719	65109
17066	378741	65087
17067	378762	65065
17068	378784	65042
17069	378807	65020
17070	378829	64998
17071	378852	64976
17072	378874	64954
17073	378896	64932
17074	378918	64909
17075	378940	64887
17076	378961	64865
17077	378983	64843
17078	379005	64820
17079	379028	64798
17080	379051	64776
17081	379073	64754
17082	379095	64732
17083	379116	64709
17084	379139	64687
17085	379162	64665
17086	379184	64643
17087	379208	64621
17088	379230	64599
17089	379253	64577
17090	379277	64555
17091	379300	64533
17092	379322	64511
17093	379344	64489
17094	379366	64466
17095	379388	64444
17096	379410	64422
17097	379432	64400
17098	379454	64377
17099	379477	64355
17100	379500	64333
17101	379522	64311
17102	379545	64289
17103	379568	64267
17104	379590	64245
17105	379613	64223
17106	379634	64200
17107	379657	64178
17108	379681	64156
17109	379702	64134
17110	379724	64112
17111	379748	64090
17112	379770	64068
17113	379794	64046
17114	379816	64024
17115	379840	64002
17116	379862	63979
17117	379885	63957
17118	379907	63935
17119	379930	63913
17120	379952	63891
17121	379975	63869
17122	379998	63847
17123	380021	63825
17124	380044	63803
17125	380065	63780
17126	380088	63758
17127	380111	63736
17128	380135	63714
17129	380157	63692
17130	380179	63670
17131	380202	63648
17132	380225	63626
17133	380249	63604
17134	380272	63582
17135	380295	63560
17136	380318	63538
17137	380341	63516
17138	380364	63493
17139	380386	63471
17140	380408	63449
17141	380430	63427
17142	380452	63405
17143	380474	63382
17144	380497	63360
17145	380520	63338
17146	380543	63316
17147	380566	63294
17148	380588	63272
17149	380610	63250
17150	380632	63227
17151	380655	63205
17152	380676	63183
17153	380699	63161
17154	380723	63139
17155	380745	63117
17156	380768	63095
17157	380790	63072
17158	380812	63050
17159	380833	63028
17160	380856	63006
17161	380878	62984
17162	380900	62961
17163	380924	62940
17164	380947	62917
17165	380971	62895
17166	380993	62873
17167	381018	62852
17168	381040	62829
17169	381063	62807
17170	381087	62785
17171	381109	62763
17172	381132	62741
17173	381156	62719
17174	381177	62697
17175	381200	62675
17176	381223	62653
17177	381246	62631
17178	381269	62609
17179	381290	62586
17180	381313	62564
17181	381336	62542
17182	381360	62520
17183	381382	62498
17184	381405	62476
17185	381427	62454
17186	381449	62431
17187	381470	62409
17188	381491	62387
17189	381514	62365
17190	381538	62343
17191	381559	62320
17192	381582	62298
17193	381604	62276
17194	381626	62254
17195	381649	62232
17196	381672	62210
17197	381694	62187
17198	381717	62165
17199	381741	62144
17200	381764	62121
17201	381786	62099
17202	381809	62077
17203	381831	62055
17204	381853	62033
17205	381876	62011
17206	381899	61988
17207	381921	61966
17208	381943	61944
17209	381966	61922
17210	381989	61900
17211	382011	61878
17212	382033	61856
17213	382056	61833
17214	382079	61811
17215	382101	61789
17216	382123	61767
17217	382146	61745
17218	382168	61723
17219	382191	61701
17220	382214	61678
17221	382237	61656
17222	382260	61634
17223	382281	61612
17224	382305	61590
17225	382326	61568
17226	382349	61546
17227	382372	61524
17228	382395	61501
17229	382418	61479
17230	382440	61457
17231	382462	61435
17232	382484	61413
17233	382506	61391
17234	382527	61368
17235	382550	61346
17236	382572	61324
17237	382594	61302
17238	382617	61280
17239	382641	61258
17240	382664	61236
17241	382686	61213
17242	382708	61191
17243	382732	61169
17244	382754	61147
17245	382779	61125
17246	382800	61103
17247	382824	61081
17248	382846	61059
17249	382868	61037
17250	382890	61014
17251	382913	60992
17252	382936	60970
17253	382960	60948
17254	382983	60926
17255	383005	60904
17256	383027	60882
17257	383050	60860
17258	383072	60837
17259	383096	60816
17260	383118	60793
17261	383141	60771
17262	383164	60749
17263	383188	60727
17264	383211	60705
17265	383235	60683
17266	383258	60661
17267	383280	60639
17268	383302	60617
17269	383324	60595
17270	383347	60572
17271	383369	60550
17272	383390	60528
17273	383412	60506
17274	383434	60483
17275	383455	60461
17276	383479	60439
17277	383503	60417
17278	383524	60395
17279	383548	60373
17280	383570	60351
17281	383592	60328
17282	383616	60306
17283	383638	60284
17284	383659	60262
17285	383682	60240
17286	383705	60218
17287	383727	60196
17288	383749	60173
17289	383773	60151
17290	383794	60129
17291	383816	60107
17292	383839	60085
17293	383860	60062
17294	383884	60040
17295	383905	60018
17296	383928	59996
17297	383950	59974
17298	383972	59952
17299	383994	59929
17300	384015	59907
17301	384037	59885
17302	384060	59863
17303	384082	59840
17304	384106	59818
17305	384129	59796
17306	384151	59774
17307	384173	59752
17308	384197	59730
17309	384219	59708
17310	384242	59686
17311	384265	59664
17312	384288	59641
17313	384310	59619
17314	384334	59597
17315	384356	59575
17316	384380	59553
17317	384401	59531
17318	384424	59509
17319	384445	59486
17320	384468	59464
17321	384491	59442
17322	384514	59420
17323	384537	59398
17324	384559	59376
17325	384581	59354
17326	384604	59332
17327	384626	59309
17328	384649	59287
17329	384672	59265
17330	384693	59243
17331	384715	59221
17332	384736	59198
17333	384759	59176
17334	384781	59154
17335	384804	59132
17336	384826	59110
17337	384848	59087
17338	384872	59065
17339	384894	59043
17340	384918	59021
17341	384940	58999
17342	384963	58977
17343	384984	58955
17344	385007	58933
17345	385030	58910
17346	385051	58888
17347	385073	58866
17348	385097	58844
17349	385119	58822
17350	385143	58800
17351	385166	58778
17352	385188	58756
17353	385210	58733
17354	385232	58711
17355	385256	58689
17356	385279	58667
17357	385301	58645
17358	385323	58623
17359	385345	58600
17360	385366	58578
17361	385388	58556
17362	385410	58534
17363	385432	58511
17364	385455	58489
17365	385476	58467
17366	385498	58445
17367	385522	58423
17368	385545	58401
17369	385568	58379
17370	385590	58356
17371	385613	58334
17372	385635	58312
17373	385657	58290
17374	385679	58268
17375	385701	58245
17376	385722	58223
17377	385744	58201
17378	385767	58179
17379	385789	58156
17380	385810	58134
17381	385833	58112
17382	385855	58090
17383	385877	58068
17384	385900	58046
17385	385923	58023
17386	385945	58001
17387	385968	57979
17388	385991	57957
17389	386012	57935
17390	386034	57912
17391	386056	57890
17392	386080	57868
17393	386103	57846
17394	386126	57824
17395	386148	57802
17396	386171	57780
17397	386193	57758
17398	386215	57735
17399	386236	57713
17400	386259	57691
17401	386282	57669
17402	386304	57647
17403	386328	57625
17404	386349	57602
17405	386372	57580
17406	386395	57558
17407	386417	57536
17408	386441	57514
17409	386464	57492
17410	386488	57470
17411	386510	57448
17412	386533	57426
17413	386556	57404
17414	386580	57382
17415	386603	57360
17416	386624	57337
17417	386648	57315
17418	386671	57293
17419	386694	57271
17420	386717	57249
17421	386739	57227
17422	386761	57205
17423	386782	57182
17424	386804	57160
17425	386826	57138
17426	386848	57116
17427	386870	57093
17428	386892	57071
17429	386915	57049
17430	386937	57027
17431	386958	57004
17432	386980	56982
17433	387001	56960
17434	387024	56938
17435	387046	56915
17436	387068	56893
17437	387092	56871
17438	387114	56849
17439	387135	56827
17440	387156	56804
17441	387179	56782
17442	387202	56760
17443	387224	56738
17444	387246	56716
17445	387267	56693
17446	387287	56671
17447	387309	56649
17448	387331	56626
17449	387353	56604
17450	387375	56582
17451	387398	56560
17452	387421	56538
17453	387442	56515
17454	387463	56493
17455	387485	56471
17456	387509	56449
17457	387532	56427
17458	387556	56405
17459	387579	56383
17460	387602	56361
17461	387624	56338
17462	387645	56316
17463	387668	56294
17464	387690	56272
17465	387709	56249
17466	387733	56227
17467	387756	56205
17468	387777	56183
17469	387799	56161
17470	387822	56138
17471	387844	56116
17472	387867	56094
17473	387890	56072
17474	387911	56050
17475	387934	56028
17476	387956	56005
17477	387977	55983
17478	388000	55961
17479	388022	55939
17480	388044	55916
17481	388067	55894
17482	388089	55872
17483	388112	55850
17484	388133	55828
17485	388154	55805
17486	388178	55783
17487	388199	55761
17488	388221	55739
17489	388243	55717
17490	388266	55694
17491	388288	55672
17492	388311	55650
17493	388335	55628
17494	388357	55606
17495	388379	55584
17496	388403	55562
17497	388425	55540
17498	388447	55517
17499	388470	55495
17500	388493	55473
17501	388515	55451
17502	388538	55429
17503	388562	55407
17504	388586	55385
17505	388608	55363
17506	388632	55341
17507	388654	55319
17508	388677	55297
17509	388699	55274
17510	388721	55252
17511	388743	55230
17512	388767	55208
17513	388790	55186
17514	388813	55164
17515	388835	55142
17516	388859	55120
17517	388881	55097
17518	388903	55075
17519	388925	55053
17520	388947	55031
17521	388969	55008
17522	388992	54986
17523	389015	54964
17524	389037	54942
17525	389060	54920
17526	389083	54898
17527	389105	54876
17528	389127	54853
17529	389149	54831
17530	389171	54809
17531	389192	54787
17532	389215	54765
17533	389238	54742
17534	389261	54720
17535	389284	54698
17536	389306	54676
17537	389327	54654
17538	389349	54631
17539	389370	54609
17540	389392	54587
17541	389414	54565
17542	389437	54542
17543	389459	54520
17544	389482	54498
17545	389504	54476
17546	389525	54454
17547	389548	54432
17548	389571	54409
17549	389594	54387
17550	389616	54365
17551	389639	54343
17552	389662	54321
17553	389683	54299
17554	389706	54276
17555	389728	54254
17556	389750	54232
17557	389773	54210
17558	389795	54188
17559	389818	54166
17560	389841	54144
17561	389864	54121
17562	389886	54099
17563	389909	54077
17564	389932	54055
17565	389954	54033
17566	389977	54011
17567	389998	53988
17568	390020	53966
17569	390044	53944
17570	390066	53922
17571	390089	53900
17572	390113	53878
17573	390136	53856
17574	390161	53834
17575	390183	53812
17576	390205	53790
17577	390227	53767
17578	390250	53745
17579	390273	53723
17580	390295	53701
17581	390317	53679
17582	390340	53657
17583	390362	53634
17584	390385	53612
17585	390406	53590
17586	390428	53568
17587	390451	53546
17588	390472	53523
17589	390496	53501
17590	390519	53479
17591	390542	53457
17592	390564	53435
17593	390586	53413
17594	390609	53391
17595	390631	53368
17596	390651	53346
17597	390674	53324
17598	390699	53302
17599	390720	53280
17600	390743	53257
17601	390765	53235
17602	390788	53213
17603	390810	53191
17604	390833	53169
17605	390856	53147
17606	390879	53125
17607	390902	53103
17608	390925	53081
17609	390947	53058
17610	390971	53036
17611	390993	53014
17612	391016	52992
17613	391038	52970
17614	391060	52948
17615	391083	52925
17616	391105	52903
17617	391128	52881
17618	391150	52859
17619	391173	52837
17620	391195	52815
17621	391217	52792
17622	391240	52770
17623	391262	52748
17624	391284	52726
17625	391307	52704
17626	391329	52681
17627	391352	52659
17628	391375	52637
17629	391398	52615
17630	391421	52593
17631	391443	52571
17632	391464	52549
17633	391487	52526
17634	391510	52504
17635	391532	52482
17636	391555	52460
17637	391580	52438
17638	391602	52416
17639	391624	52394
17640	391647	52372
17641	391668	52349
17642	391691	52327
17643	391714	52305
17644	391737	52283
17645	391760	52261
17646	391783	52239
17647	391805	52217
17648	391829	52195
17649	391851	52172
17650	391873	52150
17651	391895	52128
17652	391917	52106
17653	391940	52084
17654	391963	52061
17655	391986	52039
17656	392009	52017
17657	392031	51995
17658	392054	51973
17659	392076	51951
17660	392099	51929
17661	392122	51907
17662	392145	51884
17663	392167	51862
17664	392191	51840
17665	392212	51818
17666	392234	51796
17667	392257	51774
17668	392281	51752
17669	392304	51730
17670	392328	51708
17671	392351	51685
17672	392374	51663
17673	392397	51641
17674	392420	51619
17675	392442	51597
17676	392465	51575
17677	392486	51552
17678	392509	51530
17679	392532	51508
17680	392553	51486
17681	392576	51464
17682	392599	51442
17683	392623	51420
17684	392646	51398
17685	392669	51376
17686	392691	51353
17687	392715	51331
17688	392736	51309
17689	392758	51287
17690	392780	51265
17691	392802	51242
17692	392826	51220
17693	392849	51198
17694	392873	51176
17695	392897	51154
17696	392921	51132
17697	392942	51110
17698	392965	51088
17699	392987	51066
17700	393011	51044
17701	393031	51021
17702	393055	50999
17703	393076	50977
17704	393099	50955
17705	393123	50933
17706	393145	50911
17707	393168	50888
17708	393190	50866
17709	393213	50844
17710	393236	50822
17711	393259	50800
17712	393280	50778
17713	393301	50755
17714	393325	50733
17715	393347	50711
17716	393370	50689
17717	393393	50667
17718	393416	50645
17719	393439	50623
17720	393463	50601
17721	393485	50578
17722	393509	50556
17723	393529	50534
17724	393553	50512
17725	393576	50490
17726	393599	50468
17727	393622	50446
17728	393647	50424
17729	393671	50402
17730	393693	50380
17731	393715	50357
17732	393737	50335
17733	393759	50313
17734	393782	50291
17735	393805	50269
17736	393827	50247
17737	393850	50224
17738	393873	50202
17739	393896	50180
17740	393920	50158
17741	393944	50136
17742	393967	50114
17743	393989	50092
17744	394013	50070
17745	394036	50048
17746	394059	50026
17747	394082	50004
17748	394106	49982
17749	394128	49959
17750	394150	49937
17751	394172	49915
17752	394195	49893
17753	394219	49871
17754	394241	49849
17755	394263	49826
17756	394284	49804
17757	394307	49782
17758	394330	49760
17759	394354	49738
17760	394378	49716
17761	394401	49694
17762	394426	49672
17763	394451	49650
17764	394473	49628
17765	394496	49606
17766	394519	49584
17767	394542	49562
17768	394565	49539
17769	394588	49517
17770	394610	49495
17771	394635	49473
17772	394658	49451
17773	394681	49429
17774	394704	49407
17775	394727	49385
17776	394750	49363
17777	394773	49341
17778	394796	49319
17779	394819	49296
17780	394843	49274
17781	394865	49252
17782	394887	49230
17783	394909	49208
17784	394932	49186
17785	394955	49164
17786	394978	49141
17787	395003	49120
17788	395025	49097
17789	395048	49075
17790	395070	49053
17791	395094	49031
17792	395117	49009
17793	395139	48987
17794	395161	48964
17795	395184	48942
17796	395206	48920
17797	395229	48898
17798	395251	48876
17799	395275	48854
17800	395298	48832
17801	395321	48810
17802	395345	48788
17803	395367	48765
17804	395390	48743
17805	395413	48721
17806	395436	48699
17807	395459	48677
17808	395482	48655
17809	395504	48633
17810	395529	48611
17811	395552	48589
17812	395573	48566
17813	395596	48544
17814	395620	48522
17815	395642	48500
17816	395665	48478
17817	395688	48456
17818	395710	48433
17819	395734	48411
17820	395757	48389
17821	395780	48367
17822	395801	48345
17823	395825	48323
17824	395848	48301
17825	395872	48279
17826	395894	48257
17827	395917	48234
17828	395941	48212
17829	395962	48190
17830	395984	48168
17831	396008	48146
17832	396029	48124
17833	396054	48102
17834	396077	48080
17835	396102	48058
17836	396127	48036
17837	396151	48014
17838	396173	47992
17839	396197	47970
17840	396220	47948
17841	396244	47925
17842	396267	47903
17843	396291	47881
17844	396314	47859
17845	396337	47837
17846	396360	47815
17847	396382	47793
17848	396404	47771
17849	396427	47748
17850	396449	47726
17851	396471	47704
17852	396493	47682
17853	396516	47660
17854	396539	47638
17855	396562	47615
17856	396583	47593
17857	396605	47571
17858	396627	47549
17859	396648	47526
17860	396670	47504
17861	396692	47482
17862	396714	47460
17863	396735	47437
17864	396758	47415
17865	396779	47393
17866	396799	47370
17867	396821	47348
17868	396842	47326
17869	396863	47303
17870	396884	47281
17871	396905	47259
17872	396929	47237
17873	396950	47214
17874	396971	47192
17875	396993	47170
17876	397013	47147
17877	397036	47125
17878	397059	47103
17879	397079	47081
17880	397101	47058
17881	397123	47036
17882	397145	47014
17883	397166	46991
17884	397188	46969
17885	397208	46947
17886	397229	46924
17887	397252	46902
17888	397274	46880
17889	397295	46858
17890	397316	46835
17891	397336	46813
17892	397358	46791
17893	397378	46768
17894	397399	46746
17895	397420	46724
17896	397441	46701
17897	397463	46679
17898	397486	46657
17899	397507	46634
17900	397528	46612
17901	397548	46590
17902	397570	46567
17903	397594	46545
17904	397614	46523
17905	397635	46501
17906	397656	46478
17907	397676	46456
17908	397695	46433
17909	397717	46411
17910	397740	46389
17911	397760	46366
17912	397781	46344
17913	397805	46322
17914	397828	46300
17915	397853	46278
17916	397877	46256
17917	397899	46234
17918	397922	46212
17919	397944	46190
17920	397964	46167
17921	397986	46145
17922	398007	46122
17923	398028	46100
17924	398051	46078
17925	398073	46056
17926	398093	46033
17927	398113	46011
17928	398137	45989
17929	398159	45967
17930	398179	45944
17931	398201	45922
17932	398223	45900
17933	398245	45877
17934	398267	45855
17935	398288	45833
17936	398309	45811
17937	398329	45788
17938	398351	45766
17939	398372	45744
17940	398393	45721
17941	398415	45699
17942	398437	45677
17943	398458	45654
17944	398481	45632
17945	398502	45610
17946	398523	45588
17947	398544	45565
17948	398566	45543
17949	398588	45521
17950	398611	45499
17951	398637	45477
17952	398661	45455
17953	398686	45433
17954	398710	45411
17955	398736	45389
17956	398760	45367
17957	398784	45345
17958	398807	45323
17959	398829	45301
17960	398850	45278
17961	398871	45256
17962	398892	45234
17963	398913	45211
17964	398935	45189
17965	398957	45167
17966	398980	45145
17967	399004	45123
17968	399028	45101
17969	399054	45079
17970	399078	45057
17971	399103	45035
17972	399127	45013
17973	399152	44991
17974	399175	44969
17975	399196	44947
17976	399217	44925
17977	399239	44902
17978	399260	44880
17979	399283	44858
17980	399304	44835
17981	399326	44813
17982	399345	44791
17983	399367	44769
17984	399389	44746
17985	399410	44724
17986	399433	44702
17987	399454	44679
17988	399475	44657
17989	399497	44635
17990	399518	44613
17991	399541	44590
17992	399562	44568
17993	399584	44546
17994	399605	44524
17995	399627	44501
17996	399648	44479
17997	399669	44457
17998	399691	44434
17999	399713	44412
18000	399734	44390
18001	399756	44368
18002	399778	44345
18003	399802	44323
18004	399824	44301
18005	399845	44279
18006	399865	44256
18007	399886	44234
18008	399907	44212
18009	399930	44189
18010	399950	44167
18011	399972	44145
18012	399993	44122
18013	400013	44100
18014	400034	44078
18015	400057	44056
18016	400078	44033
18017	400098	44011
18018	400119	43988
18019	400143	43966
18020	400164	43944
18021	400187	43922
18022	400207	43900
18023	400228	43877
18024	400248	43855
18025	400269	43832
18026	400292	43810
18027	400312	43788
18028	400335	43766
18029	400354	43743
18030	400374	43721
18031	400394	43698
18032	400415	43676
18033	400437	43654
18034	400457	43631
18035	400478	43609
18036	400501	43587
18037	400523	43565
18038	400544	43542
18039	400565	43520
18040	400588	43498
18041	400610	43476
18042	400631	43453
18043	400653	43431
18044	400675	43409
18045	400697	43387
18046	400716	43364
18047	400739	43342
18048	400760	43320
18049	400780	43297
18050	400801	43275
18051	400823	43253
18052	400846	43230
18053	400866	43208
18054	400887	43186
18055	400909	43163
18056	400928	43141
18057	400948	43118
18058	400971	43096
18059	400994	43074
18060	401014	43052
18061	401035	43029
18062	401058	43007
18063	401078	42985
18064	401100	42963
18065	401121	42940
18066	401142	42918
18067	401164	42896
18068	401184	42873
18069	401206	42851
18070	401227	42829
18071	401247	42806
18072	401269	42784
18073	401290	42762
18074	401312	42740
18075	401334	42717
18076	401356	42695
18077	401379	42673
18078	401400	42651
18079	401420	42628
18080	401439	42606
18081	401461	42583
18082	401483	42561
18083	401503	42539
18084	401525	42517
18085	401546	42494
18086	401568	42472
18087	401589	42450
18088	401610	42427
18089	401631	42405
18090	401653	42383
18091	401675	42361
18092	401697	42338
18093	401720	42316
18094	401743	42294
18095	401767	42272
18096	401791	42250
18097	401815	42228
18098	401837	42206
18099	401860	42184
18100	401885	42162
18101	401908	42140
18102	401931	42118
18103	401955	42096
18104	401979	42074
18105	402003	42052
18106	402027	42030
18107	402051	42008
18108	402076	41986
18109	402099	41964
18110	402123	41942
18111	402146	41919
18112	402170	41897
18113	402194	41875
18114	402217	41853
18115	402239	41831
18116	402261	41809
18117	402285	41787
18118	402310	41765
18119	402333	41743
18120	402356	41721
18121	402381	41699
18122	402405	41677
18123	402428	41655
18124	402452	41632
18125	402475	41610
18126	402497	41588
18127	402521	41566
18128	402544	41544
18129	402568	41522
18130	402592	41500
18131	402616	41478
18132	402639	41456
18133	402662	41434
18134	402685	41412
18135	402708	41389
18136	402731	41367
18137	402754	41345
18138	402778	41323
18139	402802	41301
18140	402826	41279
18141	402849	41257
18142	402872	41235
18143	402896	41213
18144	402918	41191
18145	402942	41169
18146	402964	41146
18147	402987	41124
18148	403010	41102
18149	403035	41080
18150	403057	41058
18151	403081	41036
18152	403104	41014
18153	403127	40992
18154	403150	40970
18155	403174	40948
18156	403197	40925
18157	403222	40904
18158	403246	40882
18159	403269	40859
18160	403292	40837
18161	403316	40815
18162	403341	40793
18163	403365	40771
18164	403389	40749
18165	403413	40727
18166	403437	40705
18167	403460	40683
18168	403484	40661
18169	403508	40639
18170	403530	40617
18171	403553	40595
18172	403576	40573
18173	403599	40550
18174	403623	40528
18175	403648	40506
18176	403672	40484
18177	403695	40462
18178	403719	40440
18179	403741	40418
18180	403764	40396
18181	403786	40374
18182	403810	40352
18183	403833	40330
18184	403856	40307
18185	403879	40285
18186	403902	40263
18187	403924	40241
18188	403948	40219
18189	403970	40197
18190	403994	40175
18191	404018	40153
18192	404042	40131
18193	404065	40108
18194	404086	40086
18195	404108	40064
18196	404130	40042
18197	404152	40019
18198	404177	39998
18199	404199	39975
18200	404222	39953
18201	404246	39931
18202	404269	39909
18203	404291	39887
18204	404313	39865
18205	404336	39842
18206	404357	39820
18207	404379	39798
18208	404402	39776
18209	404426	39754
18210	404449	39732
18211	404471	39709
18212	404494	39687
18213	404516	39665
18214	404538	39643
18215	404561	39621
18216	404585	39599
18217	404607	39576
18218	404629	39554
18219	404651	39532
18220	404673	39510
18221	404696	39488
18222	404719	39465
18223	404741	39443
18224	404763	39421
18225	404785	39399
18226	404807	39376
18227	404828	39354
18228	404850	39332
18229	404873	39310
18230	404895	39288
18231	404918	39265
18232	404941	39243
18233	404965	39221
18234	404987	39199
18235	405008	39177
18236	405031	39155
18237	405051	39132
18238	405073	39110
18239	405093	39088
18240	405117	39065
18241	405139	39043
18242	405161	39021
18243	405184	38999
18244	405205	38977
18245	405227	38954
18246	405250	38932
18247	405272	38910
18248	405295	38888
18249	405319	38866
18250	405341	38844
18251	405363	38821
18252	405386	38799
18253	405409	38777
18254	405433	38755
18255	405457	38733
18256	405478	38711
18257	405501	38688
18258	405522	38666
18259	405545	38644
18260	405567	38622
18261	405589	38600
18262	405611	38577
18263	405633	38555
18264	405656	38533
18265	405678	38511
18266	405701	38489
18267	405724	38466
18268	405748	38444
18269	405770	38422
18270	405792	38400
18271	405814	38378
18272	405838	38356
18273	405858	38333
18274	405880	38311
18275	405904	38289
18276	405927	38267
18277	405950	38245
18278	405972	38223
18279	405994	38200
18280	406017	38178
18281	406040	38156
18282	406063	38134
18283	406085	38112
18284	406107	38089
18285	406130	38067
18286	406152	38045
18287	406176	38023
18288	406199	38001
18289	406221	37979
18290	406244	37957
